Points:0,Points:1,Points:2,U:0,U:1,U:2
5.2148,6.6511,1.34,18.389,-0.043862,-0.26764
5.2148,6.6511,18.66,21.463,0.71757,-0.4911
4.7358,6.6511,18.66,21.385,0.63774,-0.58263
4.7358,6.6511,1.3403,18.425,-0.0444,-0.29915
2.8096,6.6511,1.8266,19.052,-0.058816,-0.36748
2.8096,6.6511,18.173,21.126,-0.02422,-0.53132
1.8295,6.6511,2.8056,19.676,-0.054769,-0.29211
1.8295,6.6511,17.194,20.326,-0.074165,-0.35148
1.3407,6.6511,15.265,20.031,-0.052586,-0.097676
1.3407,6.6511,4.7351,19.936,-0.048577,-0.091948
18.66,6.651,5.6933,18.923,0.21857,1.9804
18.66,6.651,14.786,17.358,0.20659,5.2276
18.66,6.651,14.307,17.53,0.20839,4.9582
18.66,6.651,5.2144,18.877,0.21584,1.9129
17.681,6.651,17.685,16.778,0.25382,6.7744
17.681,6.651,2.3152,17.572,0.16683,1.2535
14.306,6.651,1.3397,17.443,0.071165,0.013651
14.306,6.651,18.66,19.728,0.59375,4.3904
5.6936,6.651,1.3397,18.353,-0.043401,-0.242
5.6936,6.651,18.66,21.561,0.78491,-0.3815
2.3193,6.651,17.685,20.663,-0.082221,-0.4775
2.3193,6.651,2.3152,19.413,-0.058832,-0.3723
1.3403,6.651,5.2144,19.947,-0.049319,-0.070225
1.3403,6.651,14.786,20.018,-0.051307,-0.073449
1.3399,6.651,5.6933,19.955,-0.049937,-0.053663
1.3399,6.651,14.307,20.009,-0.050248,-0.055213
18.661,6.6509,6.6508,18.945,0.22294,2.1511
18.661,6.6509,13.349,17.84,0.21185,4.4593
18.66,6.6509,6.1721,18.944,0.22096,2.0599
18.66,6.6509,13.828,17.691,0.21013,4.7024
18.173,6.6509,3.2892,18.23,0.19338,1.6021
18.173,6.6509,16.711,16.85,0.21821,6.2541
16.708,6.6509,1.8248,17.341,0.1317,0.64194
16.708,6.6509,18.175,17.486,0.36111,6.4726
13.828,6.6509,1.3395,17.535,0.062572,-0.016236
13.828,6.6509,18.661,20.14,0.59391,3.9072
13.349,6.6509,1.3393,17.618,0.053607,-0.038809
13.349,6.6509,18.661,20.526,0.58253,3.4584
12.871,6.6509,18.661,20.882,0.56551,3.0455
12.871,6.6509,1.3392,17.693,0.04433,-0.055862
7.1294,6.6509,1.3392,18.249,-0.039325,-0.18771
7.1294,6.6509,18.661,21.9,0.86078,-0.09439
6.6509,6.6509,1.3393,18.283,-0.04137,-0.20326
6.6509,6.6509,18.661,21.788,0.85849,-0.17159
6.1723,6.6509,18.661,21.673,0.83318,-0.26826
6.1723,6.6509,1.3395,18.318,-0.042658,-0.22094
3.292,6.6509,18.175,21.244,-0.0060296,-0.5036
3.2919,6.6509,1.8248,18.986,-0.060987,-0.32581
1.8267,6.6509,16.711,20.203,-0.071854,-0.26645
1.8267,6.6509,3.2892,19.77,-0.056029,-0.23197
1.3397,6.6509,13.828,20.002,-0.049431,-0.04139
1.3397,6.6509,6.1721,19.961,-0.050419,-0.040924
1.3395,6.6509,6.6508,19.966,-0.050761,-0.031048
1.3395,6.6509,13.349,19.997,-0.048866,-0.030878
18.661,6.6508,7.1293,18.93,0.2244,2.2528
18.661,6.6508,8.5648,18.817,0.22564,2.6177
18.661,6.6508,7.6079,18.903,0.22533,2.3647
18.661,6.6508,8.0863,18.865,0.22573,2.4865
18.661,6.6508,12.871,17.98,0.21356,4.2283
18.661,6.6508,11.914,18.229,0.21694,3.8001
18.661,6.6508,11.435,18.34,0.21861,3.6021
18.661,6.6508,12.392,18.109,0.21526,4.0087
12.392,6.6508,18.661,21.203,0.54958,2.6672
12.392,6.6508,1.3391,17.762,0.034876,-0.069115
11.914,6.6508,18.661,21.486,0.54088,2.3196
11.914,6.6508,1.339,17.825,0.025324,-0.07998
11.435,6.6508,1.339,17.882,0.015818,-0.089438
11.435,6.6508,18.661,21.724,0.54386,1.9978
10.957,6.6508,18.661,21.916,0.56068,1.6975
10.957,6.6508,1.3389,17.933,0.0067345,-0.098108
10.478,6.6508,18.661,22.059,0.59112,1.415
10.478,6.6508,1.3389,17.981,-0.0015947,-0.10658
10,6.6508,18.661,22.153,0.63276,1.1471
10,6.6508,1.3389,18.025,-0.0091061,-0.11541
9.5216,6.6508,1.3389,18.066,-0.015878,-0.12501
9.5216,6.6508,18.661,22.2,0.68137,0.89014
9.0432,6.6508,1.3389,18.105,-0.021959,-0.13562
9.0432,6.6508,18.661,22.204,0.7315,0.64052
8.5648,6.6508,1.339,18.142,-0.027416,-0.14726
8.5648,6.6508,18.661,22.168,0.77794,0.40294
8.0864,6.6508,18.661,22.1,0.81673,0.18925
8.0864,6.6508,1.339,18.178,-0.03227,-0.15988
7.6079,6.6508,18.661,22.007,0.84511,0.015813
7.6079,6.6508,1.3391,18.214,-0.03631,-0.17336
1.3393,6.6508,12.871,19.994,-0.04855,-0.022897
1.3393,6.6508,7.1293,19.969,-0.050969,-0.023386
1.3392,6.6508,7.6079,19.972,-0.05105,-0.017471
1.3392,6.6508,12.392,19.991,-0.04846,-0.016882
1.3391,6.6508,11.435,19.986,-0.048816,-0.0092298
1.3391,6.6508,8.5648,19.976,-0.050877,-0.0096645
1.3391,6.6508,11.914,19.988,-0.048563,-0.012424
1.3391,6.6508,8.0863,19.974,-0.051016,-0.012974
18.661,6.6507,9.5216,18.693,0.22425,2.9082
18.661,6.6507,10.957,18.441,0.22021,3.4141
18.661,6.6507,10.478,18.534,0.22173,3.236
18.661,6.6507,9.0432,18.759,0.22512,2.7583
18.661,6.6507,10,18.618,0.22309,3.0674
18.175,6.6507,16.229,17.06,0.21766,5.9065
18.175,6.6507,3.7712,18.479,0.19814,1.6329
16.227,6.6507,18.177,17.944,0.41458,5.9968
16.227,6.6507,1.8234,17.484,0.12277,0.47768
3.7731,6.6507,1.8234,18.93,-0.062051,-0.28491
3.7731,6.6507,18.177,21.35,0.016057,-0.47651
1.8247,6.6507,3.7712,19.83,-0.057425,-0.17801
1.8247,6.6507,16.229,20.129,-0.069483,-0.20396
1.339,6.6507,10.957,19.984,-0.049166,-0.0070964
1.339,6.6507,9.0432,19.978,-0.050643,-0.0073879
1.339,6.6507,10,19.981,-0.049965,-0.0055487
1.339,6.6507,9.5216,19.979,-0.050333,-0.0060397
1.339,6.6507,10.478,19.982,-0.049564,-0.0058929
17.686,6.6506,2.8006,17.933,0.17691,1.3384
17.686,6.6506,17.199,16.991,0.24875,6.3561
17.196,6.6506,17.689,17.199,0.29585,6.4298
17.196,6.6506,2.3112,17.65,0.15819,0.99261
2.804,6.6506,2.3112,19.336,-0.06262,-0.34318
2.804,6.6506,17.689,20.773,-0.087437,-0.4741
2.3142,6.6506,2.8006,19.589,-0.061806,-0.28219
2.3142,6.6506,17.199,20.418,-0.08558,-0.36217
18.177,6.6505,4.2523,18.669,0.20221,1.6691
18.177,6.6505,15.748,17.254,0.21698,5.5811
15.746,6.6505,18.178,18.385,0.46271,5.4895
15.746,6.6505,1.8224,17.618,0.11352,0.35426
4.2536,6.6505,1.8224,18.884,-0.062431,-0.24754
4.2536,6.6505,18.178,21.45,0.04049,-0.44701
1.8233,6.6505,4.2523,19.869,-0.058676,-0.13824
1.8233,6.6505,15.748,20.082,-0.067307,-0.15579
15.267,6.6504,18.178,18.806,0.50038,4.9719
15.267,6.6504,1.8216,17.742,0.10388,0.26114
4.7334,6.6504,18.178,21.551,0.065616,-0.40095
4.7334,6.6504,1.8216,18.845,-0.062473,-0.21573
18.178,6.6503,4.7325,18.804,0.20568,1.7188
18.178,6.6503,15.267,17.434,0.21631,5.2757
17.689,6.6503,16.715,17.189,0.24341,5.9727
17.689,6.6503,3.2846,18.235,0.18427,1.391
16.713,6.6503,2.3084,17.756,0.1488,0.78058
16.713,6.6503,17.692,17.619,0.34128,6.0157
3.2872,6.6503,2.3084,19.271,-0.064839,-0.3124
3.2872,6.6503,17.692,20.877,-0.089219,-0.45842
2.3105,6.6503,16.715,20.269,-0.083449,-0.28296
2.3105,6.6503,3.2846,19.696,-0.063752,-0.23374
1.8223,6.6503,4.7325,19.895,-0.0598,-0.10704
1.8223,6.6503,15.267,20.051,-0.065363,-0.11897
18.179,6.6502,14.788,17.602,0.21576,4.9884
18.179,6.6502,5.2123,18.896,0.20888,1.776
14.787,6.6502,18.179,19.206,0.52333,4.4621
14.787,6.6502,1.821,17.854,0.093832,0.19063
5.2129,6.6502,18.179,21.652,0.089281,-0.33305
5.2129,6.6502,1.821,18.811,-0.062217,-0.18913
1.8215,6.6502,5.2123,19.913,-0.06075,-0.082873
1.8215,6.6502,14.788,20.03,-0.06368,-0.090703
18.179,6.6501,5.6917,18.953,0.21179,1.8438
18.179,6.6501,14.308,17.758,0.21537,4.7176
17.201,6.6501,2.7961,17.983,0.16689,1.1129
17.201,6.6501,17.204,17.371,0.28382,6.0088
14.308,6.6501,1.8205,17.954,0.083367,0.13699
14.308,6.6501,18.18,19.585,0.52891,3.9736
5.6921,6.6501,1.8205,18.779,-0.061509,-0.16638
5.6921,6.6501,18.18,21.745,0.1089,-0.2475
2.7988,6.6501,2.7961,19.516,-0.066859,-0.2648
2.7988,6.6501,17.204,20.501,-0.094169,-0.36171
1.8209,6.6501,14.308,20.015,-0.062294,-0.068923
1.8209,6.6501,5.6917,19.926,-0.061531,-0.063962
18.18,6.65,13.829,17.904,0.21519,4.4622
18.18,6.65,6.1708,18.984,0.21438,1.9205
17.692,6.65,3.7672,18.487,0.18869,1.452
17.692,6.65,16.233,17.372,0.23823,5.6185
16.231,6.65,2.3063,17.871,0.13883,0.61099
16.231,6.65,17.694,18.029,0.38638,5.5534
13.829,6.65,18.18,19.941,0.51662,3.5158
13.829,6.65,1.8201,18.044,0.072379,0.095765
6.1711,6.65,18.18,21.826,0.12257,-0.15517
6.1711,6.65,1.8201,18.748,-0.06018,-0.14647
3.7692,6.65,17.694,20.974,-0.087886,-0.43389
3.7692,6.65,2.3063,19.215,-0.065581,-0.28108
2.3078,6.65,16.233,20.176,-0.08073,-0.22167
2.3078,6.65,3.7672,19.769,-0.065668,-0.1836
1.8204,6.65,6.1708,19.935,-0.062137,-0.049139
1.8204,6.65,13.829,20.005,-0.061229,-0.052114
18.18,6.6499,6.6497,18.995,0.21656,2.0068
18.18,6.6499,13.35,18.039,0.21522,4.2211
13.35,6.6499,1.8198,18.124,0.060865,0.063742
13.35,6.6499,18.18,20.276,0.48826,3.0939
12.871,6.6499,1.8196,18.195,0.049046,0.038655
12.871,6.6499,18.18,20.588,0.44757,2.7096
7.1287,6.6499,1.8196,18.688,-0.055168,-0.11318
7.1287,6.6499,18.18,21.954,0.13588,0.018813
6.6499,6.6499,18.18,21.893,0.13062,-0.068266
6.6499,6.6499,1.8198,18.718,-0.058105,-0.12889
1.8201,6.6499,13.35,19.996,-0.060494,-0.039151
1.8201,6.6499,6.6497,19.942,-0.062569,-0.037478
18.18,6.6498,12.871,18.165,0.21544,3.9934
18.18,6.6498,7.6072,18.973,0.2194,2.2074
18.18,6.6498,12.393,18.282,0.21583,3.7783
18.18,6.6498,7.1285,18.99,0.21823,2.1024
12.393,6.6498,1.8195,18.259,0.037127,0.018917
12.393,6.6498,18.181,20.877,0.39946,2.3616
11.914,6.6498,18.181,21.139,0.34914,2.047
11.914,6.6498,1.8193,18.315,0.025278,0.0033889
8.0859,6.6498,18.181,22.051,0.14912,0.28012
8.0859,6.6498,1.8193,18.627,-0.046351,-0.085543
7.6073,6.6498,18.181,22.01,0.14186,0.13229
7.6073,6.6498,1.8195,18.658,-0.051271,-0.098846
1.8199,6.6498,12.871,19.99,-0.060075,-0.029192
1.8199,6.6498,7.1285,19.948,-0.062834,-0.028334
1.8197,6.6498,7.6072,19.952,-0.062944,-0.021221
18.181,6.6497,9.043,18.857,0.2202,2.5774
18.181,6.6497,8.5644,18.905,0.22032,2.4449
18.181,6.6497,10.957,18.58,0.21774,3.2021
18.181,6.6497,11.436,18.489,0.21702,3.3832
18.18,6.6497,8.0858,18.944,0.22008,2.3215
18.18,6.6497,11.914,18.39,0.21637,3.5751
17.694,6.6497,4.2488,18.682,0.19267,1.5052
17.694,6.6497,15.751,17.543,0.23342,5.2897
15.75,6.6497,2.3047,17.987,0.12837,0.47631
15.75,6.6497,17.695,18.423,0.42674,5.0643
11.436,6.6497,1.8193,18.366,0.013652,-0.0091623
11.436,6.6497,18.181,21.374,0.30121,1.7616
10.957,6.6497,1.8192,18.412,0.002487,-0.019999
10.957,6.6497,18.181,21.577,0.2591,1.5014
10.478,6.6497,18.181,21.746,0.22474,1.2625
10.478,6.6497,1.8192,18.454,-0.0078078,-0.030024
10,6.6497,1.8192,18.492,-0.017147,-0.039949
10,6.6497,18.181,21.88,0.19862,1.041
9.5215,6.6497,18.181,21.978,0.17989,0.8333
9.5215,6.6497,1.8192,18.529,-0.025697,-0.050321
9.043,6.6497,18.181,22.039,0.1667,0.63639
9.043,6.6497,1.8192,18.563,-0.033472,-0.061354
8.5645,6.6497,18.181,22.063,0.15703,0.45057
8.5645,6.6497,1.8193,18.595,-0.040398,-0.073079
4.2503,6.6497,17.695,21.067,-0.083967,-0.40165
4.2503,6.6497,2.3047,19.168,-0.065102,-0.25112
2.3058,6.6497,15.751,20.115,-0.078117,-0.17247
2.3058,6.6497,4.2488,19.818,-0.06723,-0.14611
1.8197,6.6497,12.393,19.985,-0.05994,-0.021611
1.8195,6.6497,11.914,19.981,-0.060044,-0.01594
1.8195,6.6497,8.0858,19.956,-0.062912,-0.01579
1.8194,6.6497,11.436,19.977,-0.060332,-0.011836
1.8194,6.6497,9.043,19.962,-0.062479,-0.0090486
1.8194,6.6497,8.5644,19.959,-0.062751,-0.01179
1.8194,6.6497,10.957,19.974,-0.06074,-0.0090602
18.181,6.6496,9.5215,18.801,0.21979,2.7192
18.181,6.6496,10.479,18.662,0.21849,3.0313
18.181,6.6496,10,18.735,0.2192,2.8704
17.206,6.6496,3.2803,18.272,0.17379,1.1917
17.206,6.6496,16.72,17.535,0.27215,5.6244
16.717,6.6496,17.208,17.751,0.32152,5.6011
16.717,6.6496,2.7924,18.061,0.156,0.91828
3.2826,6.6496,2.7924,19.453,-0.070165,-0.24367
3.2826,6.6496,17.208,20.581,-0.099989,-0.35177
2.7945,6.6496,16.72,20.332,-0.092406,-0.28957
2.7945,6.6496,3.2803,19.631,-0.069245,-0.2264
1.8193,6.6496,10,19.968,-0.061681,-0.0069278
1.8193,6.6496,10.479,19.971,-0.061208,-0.0074531
1.8193,6.6496,9.5215,19.965,-0.062115,-0.0074525
17.696,6.6494,15.27,17.701,0.22911,4.9834
17.696,6.6494,4.7297,18.823,0.19609,1.565
15.269,6.6494,17.697,18.795,0.45797,4.5681
15.269,6.6494,2.3035,18.097,0.11746,0.36957
4.7307,6.6494,17.697,21.157,-0.078218,-0.3592
4.7307,6.6494,2.3035,19.127,-0.063707,-0.22392
2.3044,6.6494,15.27,20.073,-0.075748,-0.13376
2.3044,6.6494,4.7297,19.851,-0.068606,-0.11506
17.697,6.6492,14.79,17.85,0.22537,4.6973
17.697,6.6492,5.2099,18.921,0.1993,1.6256
17.209,6.6492,3.7633,18.519,0.17774,1.2741
17.209,6.6492,16.237,17.688,0.26133,5.2714
16.235,6.6492,2.7896,18.152,0.14451,0.75413
16.235,6.6492,17.21,18.12,0.35875,5.1521
14.789,6.6492,17.697,19.144,0.47634,4.0814
14.789,6.6492,2.3026,18.199,0.10614,0.28498
5.2107,6.6492,17.697,21.243,-0.071457,-0.30447
5.2107,6.6492,2.3026,19.091,-0.061597,-0.19976
3.7652,6.6492,2.7896,19.399,-0.07191,-0.22034
3.7652,6.6492,17.21,20.657,-0.10321,-0.33373
2.7912,6.6492,3.7633,19.712,-0.071611,-0.1807
2.7912,6.6492,16.237,20.222,-0.089408,-0.23023
2.3032,6.6492,14.79,20.044,-0.073695,-0.1032
2.3032,6.6492,5.2099,19.875,-0.06974,-0.090283
17.698,6.649,5.6897,18.986,0.20227,1.6933
17.698,6.649,14.31,17.988,0.2222,4.4296
16.722,6.649,16.724,17.878,0.30276,5.2239
16.722,6.649,3.2763,18.333,0.16241,1.0107
14.31,6.649,17.698,19.469,0.47938,3.6167
14.31,6.649,2.3019,18.293,0.094469,0.21793
5.6903,6.649,2.3019,19.058,-0.058842,-0.17825
5.6903,6.649,17.698,21.319,-0.064421,-0.23821
3.2782,6.649,3.2763,19.573,-0.072731,-0.21368
3.2782,6.649,16.724,20.392,-0.098789,-0.2876
2.3024,6.649,5.6897,19.893,-0.070663,-0.070343
2.3024,6.649,14.31,20.023,-0.072011,-0.079128
13.83,6.6489,17.699,19.771,0.46629,3.1822
13.83,6.6489,2.3013,18.376,0.08253,0.16478
6.1696,6.6489,2.3013,19.027,-0.055454,-0.15888
6.1696,6.6489,17.699,21.382,-0.057511,-0.16401
17.698,6.6488,13.831,18.117,0.21958,4.1786
17.698,6.6488,6.1692,19.025,0.20496,1.7668
17.211,6.6488,15.755,17.833,0.25154,4.9457
17.211,6.6488,4.2454,18.711,0.18152,1.3389
15.753,6.6488,17.213,18.472,0.39187,4.6816
15.753,6.6488,2.7875,18.249,0.1326,0.61741
13.351,6.6488,2.3009,18.451,0.07043,0.12235
13.351,6.6488,17.699,20.049,0.43808,2.7826
6.6488,6.6488,2.3009,18.997,-0.051431,-0.14125
6.6488,6.6488,17.699,21.434,-0.050432,-0.087273
4.2469,6.6488,17.213,20.73,-0.10411,-0.3085
4.2469,6.6488,2.7875,19.352,-0.072302,-0.19637
2.7887,6.6488,4.2454,19.767,-0.073409,-0.14682
2.7887,6.6488,15.755,20.148,-0.086411,-0.18149
2.3018,6.6488,13.831,20.008,-0.070721,-0.060213
2.3018,6.6488,6.1692,19.906,-0.071373,-0.05439
17.699,6.6487,13.352,18.237,0.21748,3.9432
17.699,6.6487,6.6485,19.044,0.20726,1.848
12.872,6.6487,17.699,20.306,0.3973,2.4189
12.872,6.6487,2.3006,18.517,0.058318,0.088008
7.1277,6.6487,17.699,21.477,-0.041551,-0.005372
7.1277,6.6487,2.3006,18.969,-0.046778,-0.12495
2.3013,6.6487,6.6485,19.916,-0.071882,-0.041624
2.3013,6.6487,13.352,19.996,-0.069827,-0.04541
17.699,6.6486,7.1275,19.048,0.2091,1.937
17.699,6.6486,12.872,18.349,0.21584,3.7223
12.393,6.6486,2.3003,18.575,0.046368,0.059891
12.393,6.6486,17.7,20.54,0.3476,2.0901
7.6066,6.6486,17.7,21.512,-0.029135,0.09238
7.6066,6.6486,2.3003,18.94,-0.041503,-0.10958
2.3009,6.6486,12.872,19.986,-0.069308,-0.0339
2.3009,6.6486,7.1275,19.924,-0.072198,-0.031486
17.699,6.6485,7.6064,19.039,0.21048,2.0344
17.699,6.6485,12.394,18.452,0.21462,3.5147
